date_raw,price_raw,volume_raw,case,date,price,volume,log_return,percent_return,absolute_return,big_move,rolling_average_14,rolling_volatility_30
May 04 2026 04: +0,4.407,40,Revolver Case,2026-05-04,4.407,40,-0.005656763585132822,-0.5656763585132822,0.005656763585132822,False,4.359428571428571,51.05880247126306
May 04 2026 03: +0,4.39,64,Revolver Case,2026-05-04,4.39,64,-0.003864958772770025,-0.3864958772770025,0.003864958772770025,False,4.363428571428572,51.06877693892977
May 04 2026 02: +0,4.415,182,Revolver Case,2026-05-04,4.415,182,0.005678606968843514,0.5678606968843514,0.005678606968843514,False,4.362214285714286,50.82356331076018
May 04 2026 01: +0,4.415,108,Revolver Case,2026-05-04,4.415,108,0.0,0.0,0.0,False,4.359142857142857,50.33768591892258
May 04 2026 11: +0,4.199,29,Revolver Case,2026-05-04,4.199,29,-0.05016143235386719,-5.0161432353867195,0.05016143235386719,True,4.341928571428572,53.10386663400076
May 05 2026 14: +0,4.245,88,Revolver Case,2026-05-05,4.245,88,0.010895418061254387,1.0895418061254387,0.010895418061254387,False,4.3595,53.25049617206776
May 05 2026 15: +0,4.283,69,Revolver Case,2026-05-05,4.283,69,0.008911878869923307,0.8911878869923306,0.008911878869923307,False,4.362214285714286,53.35912560553386
May 05 2026 16: +0,4.262,55,Revolver Case,2026-05-05,4.262,55,-0.004915164956808763,-0.4915164956808763,0.004915164956808763,False,4.353071428571429,53.35496629492508
May 05 2026 17: +0,4.281,105,Revolver Case,2026-05-05,4.281,105,0.004448093486383588,0.4448093486383588,0.004448093486383588,False,4.354142857142857,53.386508338236794
May 05 2026 23: +0,4.415,99,Revolver Case,2026-05-05,4.415,99,0.030821206893114295,3.0821206893114295,0.030821206893114295,False,4.355214285714285,54.508668720451126
May 05 2026 19: +0,4.404,54,Revolver Case,2026-05-05,4.404,54,-0.0024946151954898287,-0.24946151954898288,0.0024946151954898287,False,4.358642857142857,54.5015987864715
May 05 2026 21: +0,4.407,63,Revolver Case,2026-05-05,4.407,63,0.000680966999416341,0.0680966999416341,0.000680966999416341,False,4.356214285714286,54.47361413886056
May 05 2026 22: +0,4.407,118,Revolver Case,2026-05-05,4.407,118,0.0,0.0,0.0,False,4.3544285714285715,54.021664577151164
May 05 2026 13: +0,4.137,81,Revolver Case,2026-05-05,4.137,81,-0.06322329838057555,-6.322329838057556,0.06322329838057555,True,4.3333571428571425,58.04740532990289
May 05 2026 18: +0,4.324,106,Revolver Case,2026-05-05,4.324,106,0.04421001229768752,4.421001229768752,0.04421001229768752,False,4.327428571428571,60.25249179849123
May 05 2026 12: +0,4.144,61,Revolver Case,2026-05-05,4.144,61,-0.042519394819779836,-4.251939481977984,0.042519394819779836,False,4.309857142857143,62.00012839419071
May 05 2026 20: +0,4.422,154,Revolver Case,2026-05-05,4.422,154,0.06493057747807252,6.493057747807251,0.06493057747807252,True,4.310357142857143,66.17662260429236
May 05 2026 10: +0,4.169,37,Revolver Case,2026-05-05,4.169,37,-0.05891588353659473,-5.891588353659473,0.05891588353659473,True,4.292785714285714,68.82211749742766
May 05 2026 11: +0,4.327,54,Revolver Case,2026-05-05,4.327,54,0.037198262344088004,3.7198262344088002,0.037198262344088004,False,4.301928571428571,69.6535855305935
May 05 2026 01: +0,4.441,53,Revolver Case,2026-05-05,4.441,53,0.02600511506721741,2.600511506721741,0.02600511506721741,False,4.315928571428572,70.2480073096885
May 05 2026 02: +0,4.466,71,Revolver Case,2026-05-05,4.466,71,0.005613577108001034,0.5613577108001034,0.005613577108001034,False,4.329,70.26098996202417
May 05 2026 03: +0,4.466,144,Revolver Case,2026-05-05,4.466,144,0.0,0.0,0.0,False,4.343571428571428,59.23030211145416
May 05 2026 04: +0,4.466,64,Revolver Case,2026-05-05,4.466,64,0.0,0.0,0.0,False,4.3567857142857145,55.67814697748348
May 05 2026 00: +0,4.458,103,Revolver Case,2026-05-05,4.458,103,-0.0017929184542889976,-0.17929184542889975,0.0017929184542889976,False,4.359857142857143,54.48200380100901
May 05 2026 06: +0,4.492,66,Revolver Case,2026-05-05,4.492,66,0.0075978019125196505,0.759780191251965,0.0075978019125196505,False,4.366142857142857,53.49800519526507
May 05 2026 07: +0,4.493,60,Revolver Case,2026-05-05,4.493,60,0.00022259321182629258,0.022259321182629258,0.00022259321182629258,False,4.372285714285715,52.4499335397869
May 05 2026 08: +0,4.407,42,Revolver Case,2026-05-05,4.407,42,-0.019326444228173055,-1.9326444228173054,0.019326444228173055,False,4.372285714285715,52.787879321524244
May 05 2026 09: +0,4.377,48,Revolver Case,2026-05-05,4.377,48,-0.0068306276510917635,-0.6830627651091764,0.0068306276510917635,False,4.389428571428572,52.39380978843177
May 05 2026 05: +0,4.466,79,Revolver Case,2026-05-05,4.466,79,0.02012959520920797,2.012959520920797,0.02012959520920797,False,4.399571428571428,52.8794074746853
May 06 2026 14: +0,4.438,96,Revolver Case,2026-05-06,4.438,96,-0.006289328907564101,-0.6289328907564101,0.006289328907564101,False,4.420571428571429,52.928703350652064
May 06 2026 15: +0,4.441,110,Revolver Case,2026-05-06,4.441,110,0.0006757517995631007,0.06757517995631007,0.0006757517995631007,False,4.421928571428571,52.88891690449217
May 06 2026 16: +0,4.15,58,Revolver Case,2026-05-06,4.15,58,-0.0677712420673581,-6.77712420673581,0.0677712420673581,True,4.420571428571429,57.96914287695755
May 06 2026 17: +0,4.449,161,Revolver Case,2026-05-06,4.449,161,0.06957101758129779,6.957101758129778,0.06957101758129779,True,4.429285714285714,63.07586789491594
May 06 2026 19: +0,4.454,99,Revolver Case,2026-05-06,4.454,99,0.0011232170112712321,0.11232170112712321,0.0011232170112712321,False,4.430214285714286,63.076511520965404
May 06 2026 20: +0,4.43,98,Revolver Case,2026-05-06,4.43,98,-0.005402984778131647,-0.5402984778131648,0.005402984778131647,False,4.427642857142858,60.44768445291324
May 06 2026 21: +0,4.449,134,Revolver Case,2026-05-06,4.449,134,0.004279767766860467,0.42797677668604667,0.004279767766860467,False,4.426428571428572,60.36618213421109
May 06 2026 22: +0,4.492,234,Revolver Case,2026-05-06,4.492,234,0.009618685052292077,0.9618685052292077,0.009618685052292077,False,4.428285714285715,60.37751203068085
May 06 2026 13: +0,4.415,43,Revolver Case,2026-05-06,4.415,43,-0.017290202820273413,-1.7290202820273413,0.017290202820273413,False,4.4252142857142855,60.69872003852612
May 06 2026 23: +0,4.482,184,Revolver Case,2026-05-06,4.482,184,0.015061541322812034,1.5061541322812033,0.015061541322812034,False,4.4245,60.883352953621994
May 06 2026 18: +0,4.464,237,Revolver Case,2026-05-06,4.464,237,-0.00402415029972538,-0.402415029972538,0.00402415029972538,False,4.422428571428571,59.979827884491144
May 06 2026 12: +0,4.443,103,Revolver Case,2026-05-06,4.443,103,-0.004715401125238556,-0.4715401125238556,0.004715401125238556,False,4.425,59.9981668531962
May 06 2026 08: +0,4.456,61,Revolver Case,2026-05-06,4.456,61,0.0029216786712116974,0.2921678671211697,0.0029216786712116974,False,4.430642857142857,60.005076598116645
May 06 2026 10: +0,4.443,55,Revolver Case,2026-05-06,4.443,55,-0.0029216786712116458,-0.2921678671211646,0.0029216786712116458,False,4.429,60.01598838663137
May 06 2026 09: +0,4.415,44,Revolver Case,2026-05-06,4.415,44,-0.006321989897847965,-0.6321989897847965,0.006321989897847965,False,4.427357142857143,55.55526245278044
May 06 2026 07: +0,4.466,45,Revolver Case,2026-05-06,4.466,45,0.011485319362042761,1.148531936204276,0.011485319362042761,False,4.429142857142857,53.575692047572645
May 06 2026 06: +0,4.466,41,Revolver Case,2026-05-06,4.466,41,0.0,0.0,0.0,False,4.451714285714286,51.2220256263914
May 06 2026 05: +0,4.458,122,Revolver Case,2026-05-06,4.458,122,-0.0017929184542889976,-0.17929184542889975,0.0017929184542889976,False,4.452357142857143,46.00745640538359
May 06 2026 04: +0,4.432,163,Revolver Case,2026-05-06,4.432,163,-0.005849285518694415,-0.5849285518694415,0.005849285518694415,False,4.450785714285714,40.849601954666085
May 06 2026 03: +0,4.424,104,Revolver Case,2026-05-06,4.424,104,-0.0018066852249490357,-0.18066852249490356,0.0018066852249490357,False,4.4503571428571425,38.84047807052558
May 06 2026 02: +0,4.432,177,Revolver Case,2026-05-06,4.432,177,0.0018066852249490513,0.18066852249490511,0.0018066852249490513,False,4.449142857142857,37.761383725880165
May 06 2026 01: +0,4.424,95,Revolver Case,2026-05-06,4.424,95,-0.0018066852249490357,-0.18066852249490356,0.0018066852249490357,False,4.444285714285714,37.70954024657257
May 06 2026 00: +0,4.42,66,Revolver Case,2026-05-06,4.42,66,-0.0009045681304270496,-0.09045681304270496,0.0009045681304270496,False,4.444642857142857,37.70990932081466
May 06 2026 11: +0,4.449,35,Revolver Case,2026-05-06,4.449,35,0.006539655734297954,0.6539655734297954,0.006539655734297954,False,4.442285714285714,37.786356216532056
May 07 2026 17: +0,4.419,186,Revolver Case,2026-05-07,4.419,186,-0.006765925675301892,-0.6765925675301893,0.006765925675301892,False,4.439071428571429,37.85370406647623
May 07 2026 14: +0,4.409,155,Revolver Case,2026-05-07,4.409,155,-0.002265519772802271,-0.2265519772802271,0.002265519772802271,False,4.436642857142858,37.751131943937295
May 07 2026 15: +0,4.319,53,Revolver Case,2026-05-07,4.319,53,-0.020624012397236446,-2.0624012397236444,0.020624012397236446,False,4.426857142857143,38.38738887649405
May 07 2026 16: +0,4.39,168,Revolver Case,2026-05-07,4.39,168,0.016305333108515754,1.6305333108515754,0.016305333108515754,False,4.423071428571428,38.295234748941866
May 07 2026 18: +0,4.389,56,Revolver Case,2026-05-07,4.389,56,-0.00022781638098295549,-0.02278163809829555,0.00022781638098295549,False,4.421214285714286,38.21897896346626
May 07 2026 13: +0,3.97,19,Revolver Case,2026-05-07,3.97,19,-0.10033531600699787,-10.033531600699787,0.10033531600699787,True,4.385785714285714,51.17275757994841
May 07 2026 20: +0,4.326,170,Revolver Case,2026-05-07,4.326,170,0.08587723283176779,8.587723283176778,0.08587723283176779,True,4.375785714285715,59.97748289002106
May 07 2026 21: +0,4.356,126,Revolver Case,2026-05-07,4.356,126,0.00691087753984701,0.691087753984701,0.00691087753984701,False,4.3685,60.03687487239709
May 07 2026 22: +0,4.356,83,Revolver Case,2026-05-07,4.356,83,0.0,0.0,0.0,False,4.363071428571429,54.936959266339954
May 07 2026 23: +0,4.352,86,Revolver Case,2026-05-07,4.352,86,-0.0009186955170724693,-0.09186955170724694,0.0009186955170724693,False,4.357928571428571,49.16091263149048
May 07 2026 19: +0,4.264,56,Revolver Case,2026-05-07,4.264,56,-0.020427822690098126,-2.0427822690098125,0.020427822690098126,False,4.345928571428572,49.63087272792296
May 07 2026 12: +0,4.401,85,Revolver Case,2026-05-07,4.401,85,0.03162410096541088,3.162410096541088,0.03162410096541088,False,4.344285714285714,50.92361328389507
May 07 2026 00: +0,4.466,203,Revolver Case,2026-05-07,4.466,203,0.014661365589011856,1.4661365589011857,0.014661365589011856,False,4.347571428571428,51.16721372366548
May 07 2026 10: +0,4.407,37,Revolver Case,2026-05-07,4.407,37,-0.01329896755811622,-1.329896755811622,0.01329896755811622,False,4.344571428571428,51.2565047590679
May 07 2026 01: +0,4.424,88,Revolver Case,2026-05-07,4.424,88,0.003850078360183794,0.3850078360183794,0.003850078360183794,False,4.3449285714285715,50.921332310975906
May 07 2026 02: +0,4.449,222,Revolver Case,2026-05-07,4.449,222,0.0056350876038709944,0.5635087603870994,0.0056350876038709944,False,4.347785714285714,50.677561097409665
May 07 2026 03: +0,4.432,70,Revolver Case,2026-05-07,4.432,70,-0.0038284023789218937,-0.38284023789218935,0.0038284023789218937,False,4.355857142857143,50.67577045096117
May 07 2026 04: +0,4.432,82,Revolver Case,2026-05-07,4.432,82,0.0,0.0,0.0,False,4.3588571428571425,50.65003978963701
May 07 2026 11: +0,4.184,52,Revolver Case,2026-05-07,4.184,52,-0.05758322268236093,-5.758322268236093,0.05758322268236093,True,4.344214285714286,54.45247343792368
May 07 2026 06: +0,4.424,35,Revolver Case,2026-05-07,4.424,35,0.05577653745741205,5.5776537457412045,0.05577653745741205,True,4.3766428571428575,58.06998436766633
May 07 2026 07: +0,4.144,25,Revolver Case,2026-05-07,4.144,25,-0.06538275926285174,-6.5382759262851735,0.06538275926285174,True,4.363642857142858,62.35690034422549
May 07 2026 08: +0,4.137,49,Revolver Case,2026-05-07,4.137,49,-0.001690617477907661,-0.1690617477907661,0.001690617477907661,False,4.348,62.1643649058424
May 07 2026 09: +0,4.312,26,Revolver Case,2026-05-07,4.312,26,0.04143094612742167,4.143094612742167,0.04143094612742167,False,4.344857142857143,64.03010271670617
May 07 2026 05: +0,4.424,103,Revolver Case,2026-05-07,4.424,103,0.025642430613337652,2.564243061333765,0.025642430613337652,False,4.3500000000000005,64.70802420569449
May 08 2026 14: +0,4.404,117,Revolver Case,2026-05-08,4.404,117,-0.00453104535960025,-0.453104535960025,0.00453104535960025,False,4.36,64.69531298291696
May 08 2026 23: +0,4.449,232,Revolver Case,2026-05-08,4.449,232,0.010166132963471217,1.0166132963471217,0.010166132963471217,False,4.363428571428572,64.79286894344143
May 08 2026 22: +0,4.441,116,Revolver Case,2026-05-08,4.441,116,-0.0017997755139395415,-0.17997755139395416,0.0017997755139395415,False,4.361642857142857,64.79373955663075
May 08 2026 21: +0,4.432,200,Revolver Case,2026-05-08,4.432,200,-0.002028626864982358,-0.20286268649823577,0.002028626864982358,False,4.363428571428572,64.79459385367046
May 08 2026 20: +0,4.427,170,Revolver Case,2026-05-08,4.427,170,-0.0011287956949788394,-0.11287956949788394,0.0011287956949788394,False,4.363642857142858,64.79506127776078
May 08 2026 19: +0,4.211,69,Revolver Case,2026-05-08,4.211,69,-0.05002200457021313,-5.0022004570213126,0.05002200457021313,True,4.346642857142857,67.04683742125714
May 08 2026 18: +0,4.432,150,Revolver Case,2026-05-08,4.432,150,0.05115080026519206,5.115080026519206,0.05115080026519206,True,4.346642857142857,69.50876265920172
May 08 2026 17: +0,4.428,143,Revolver Case,2026-05-08,4.428,143,-0.0009029345985923646,-0.09029345985923645,0.0009029345985923646,False,4.346357142857143,69.50455617366798
May 08 2026 16: +0,4.417,71,Revolver Case,2026-05-08,4.417,71,-0.0024872822320010945,-0.24872822320010946,0.0024872822320010945,False,4.363,69.10927672235943
May 08 2026 15: +0,4.272,58,Revolver Case,2026-05-08,4.272,58,-0.033378630956495646,-3.3378630956495647,0.033378630956495646,False,4.352142857142857,69.87026805943242
May 08 2026 13: +0,4.347,124,Revolver Case,2026-05-08,4.347,124,0.017403850348761414,1.7403850348761414,0.017403850348761414,False,4.366642857142858,70.16193761216107
May 08 2026 12: +0,4.339,89,Revolver Case,2026-05-08,4.339,89,-0.001842045190441392,-0.1842045190441392,0.001842045190441392,False,4.3810714285714285,60.1938227675455
May 08 2026 00: +0,4.398,304,Revolver Case,2026-05-08,4.398,304,0.013505985316355572,1.350598531635557,0.013505985316355572,False,4.387214285714286,52.44075164853225
May 08 2026 11: +0,4.127,35,Revolver Case,2026-05-08,4.127,35,-0.0635991413621247,-6.3599141362124705,0.0635991413621247,True,4.366,56.93875893792253
May 08 2026 01: +0,4.415,164,Revolver Case,2026-05-08,4.415,164,0.06745708328547859,6.745708328547859,0.06745708328547859,True,4.366785714285714,61.85651403606154
May 08 2026 02: +0,4.432,206,Revolver Case,2026-05-08,4.432,206,0.0038431153890594845,0.38431153890594844,0.0038431153890594845,False,4.365571428571429,61.86556675339616
May 08 2026 04: +0,4.449,94,Revolver Case,2026-05-08,4.449,94,0.0038284023789218824,0.38284023789218824,0.0038284023789218824,False,4.366142857142857,61.40436089724752
May 08 2026 05: +0,4.441,52,Revolver Case,2026-05-08,4.441,52,-0.0017997755139395415,-0.17997755139395416,0.0017997755139395415,False,4.366785714285714,60.433889626593555
May 08 2026 03: +0,4.449,89,Revolver Case,2026-05-08,4.449,89,0.0017997755139396077,0.17997755139396077,0.0017997755139396077,False,4.368357142857143,60.21536654906722
May 08 2026 07: +0,4.432,50,Revolver Case,2026-05-08,4.432,50,-0.0038284023789218937,-0.38284023789218935,0.0038284023789218937,False,4.384142857142857,60.04499625884569
May 08 2026 08: +0,4.347,81,Revolver Case,2026-05-08,4.347,81,-0.019364997438327605,-1.9364997438327605,0.019364997438327605,False,4.378071428571428,60.411715820556125
May 08 2026 09: +0,4.337,67,Revolver Case,2026-05-08,4.337,67,-0.0023030871534260038,-0.2303087153426004,0.0023030871534260038,False,4.371571428571428,60.37228226948638
May 08 2026 10: +0,4.319,37,Revolver Case,2026-05-08,4.319,37,-0.004158970874665015,-0.41589708746650145,0.004158970874665015,False,4.364571428571429,60.37444501100103
May 08 2026 06: +0,4.433,36,Revolver Case,2026-05-08,4.433,36,0.026052661784352452,2.605266178435245,0.026052661784352452,False,4.376071428571429,61.10073366593481
May 09 2026 17: +0,4.204,60,Revolver Case,2026-05-09,4.204,60,-0.05304010274821186,-5.304010274821186,0.05304010274821186,True,4.365857142857143,60.58010669972613
May 09 2026 14: +0,4.152,65,Revolver Case,2026-05-09,4.152,65,-0.012446307151117044,-1.2446307151117044,0.012446307151117044,False,4.3525,57.2807990770022
May 09 2026 15: +0,4.025,88,Revolver Case,2026-05-09,4.025,88,-0.031065234993060735,-3.1065234993060735,0.031065234993060735,False,4.325857142857143,53.64546014569201
May 09 2026 16: +0,4.318,77,Revolver Case,2026-05-09,4.318,77,0.07026742122208877,7.026742122208877,0.07026742122208877,True,4.3395,59.11674536511675
May 09 2026 18: +0,4.294,117,Revolver Case,2026-05-09,4.294,117,-0.00557363263602638,-0.557363263602638,0.00557363263602638,False,4.330857142857143,57.360909662941836
May 09 2026 13: +0,4.078,35,Revolver Case,2026-05-09,4.078,35,-0.05161202730432563,-5.161202730432564,0.05161202730432563,True,4.305571428571429,59.28773947005411
May 09 2026 20: +0,4.258,63,Revolver Case,2026-05-09,4.258,63,0.04319289431902428,4.319289431902428,0.04319289431902428,False,4.2919285714285715,61.402926083003116
May 09 2026 21: +0,4.305,91,Revolver Case,2026-05-09,4.305,91,0.010977571408406373,1.0977571408406372,0.010977571408406373,False,4.282214285714286,61.422353462272305
May 09 2026 22: +0,4.33,135,Revolver Case,2026-05-09,4.33,135,0.0057904041347045295,0.579040413470453,0.0057904041347045295,False,4.273714285714286,61.46846005294832
May 09 2026 23: +0,4.328,160,Revolver Case,2026-05-09,4.328,160,-0.0004620004702180744,-0.04620004702180744,0.0004620004702180744,False,4.266285714285714,61.46708809266003
May 09 2026 19: +0,4.313,90,Revolver Case,2026-05-09,4.313,90,-0.003471823878474498,-0.3471823878474498,0.003471823878474498,False,4.263857142857143,61.47413903292556
