date,price,volume,case
Jul 11 2023 01: +0,2.428,1859,Chroma Case
Jul 12 2023 01: +0,2.411,1832,Chroma Case
Jul 13 2023 01: +0,2.438,2285,Chroma Case
Jul 14 2023 01: +0,2.612,2093,Chroma Case
Jul 15 2023 01: +0,2.676,2638,Chroma Case
Jul 16 2023 01: +0,2.657,3223,Chroma Case
Jul 17 2023 01: +0,2.653,2225,Chroma Case
Jul 18 2023 01: +0,2.706,2240,Chroma Case
Jul 19 2023 01: +0,2.678,1674,Chroma Case
Jul 20 2023 01: +0,2.807,2864,Chroma Case
Jul 21 2023 01: +0,2.768,1943,Chroma Case
Jul 22 2023 01: +0,2.872,2968,Chroma Case
Jul 23 2023 01: +0,2.882,2585,Chroma Case
Jul 24 2023 01: +0,2.847,1823,Chroma Case
Jul 25 2023 01: +0,2.896,2694,Chroma Case
Jul 26 2023 01: +0,2.966,2302,Chroma Case
Jul 27 2023 01: +0,3.041,2437,Chroma Case
Jul 28 2023 01: +0,2.983,1661,Chroma Case
Jul 29 2023 01: +0,2.992,1865,Chroma Case
Jul 30 2023 01: +0,3.035,2392,Chroma Case
Jul 31 2023 01: +0,3.004,1733,Chroma Case
Aug 01 2023 01: +0,3.077,1912,Chroma Case
Aug 02 2023 01: +0,2.976,1917,Chroma Case
Aug 03 2023 01: +0,3.049,2466,Chroma Case
Aug 04 2023 01: +0,2.948,1972,Chroma Case
Aug 05 2023 01: +0,3.046,2314,Chroma Case
Aug 06 2023 01: +0,2.932,2120,Chroma Case
Aug 07 2023 01: +0,2.868,2067,Chroma Case
Aug 08 2023 01: +0,2.88,1554,Chroma Case
Aug 09 2023 01: +0,2.875,1645,Chroma Case
Aug 10 2023 01: +0,2.83,1305,Chroma Case
Aug 11 2023 01: +0,2.872,1446,Chroma Case
Aug 12 2023 01: +0,2.833,1552,Chroma Case
Aug 13 2023 01: +0,2.738,1391,Chroma Case
Aug 14 2023 01: +0,2.785,1192,Chroma Case
Aug 15 2023 01: +0,2.784,1274,Chroma Case
Aug 16 2023 01: +0,2.749,1471,Chroma Case
Aug 17 2023 01: +0,2.777,1252,Chroma Case
Aug 18 2023 01: +0,2.747,2152,Chroma Case
Aug 19 2023 01: +0,2.865,2048,Chroma Case
Aug 20 2023 01: +0,2.781,1324,Chroma Case
Aug 21 2023 01: +0,2.747,1127,Chroma Case
Aug 22 2023 01: +0,2.705,1367,Chroma Case
Aug 23 2023 01: +0,2.759,1921,Chroma Case
Aug 24 2023 01: +0,2.725,1454,Chroma Case
Aug 25 2023 01: +0,2.728,1679,Chroma Case
Aug 26 2023 01: +0,2.768,1907,Chroma Case
Aug 27 2023 01: +0,2.758,1618,Chroma Case
Aug 28 2023 01: +0,2.638,1251,Chroma Case
Aug 29 2023 01: +0,2.755,1852,Chroma Case
Aug 30 2023 01: +0,2.722,1834,Chroma Case
Aug 31 2023 01: +0,2.709,1661,Chroma Case
Sep 01 2023 01: +0,2.769,1421,Chroma Case
Sep 02 2023 01: +0,2.632,1307,Chroma Case
Sep 03 2023 01: +0,2.733,1487,Chroma Case
Sep 04 2023 01: +0,2.619,1424,Chroma Case
Sep 05 2023 01: +0,2.689,2038,Chroma Case
Sep 06 2023 01: +0,2.707,1625,Chroma Case
Sep 07 2023 01: +0,2.725,1737,Chroma Case
Sep 08 2023 01: +0,2.677,1671,Chroma Case
Sep 09 2023 01: +0,2.684,2183,Chroma Case
Sep 10 2023 01: +0,2.619,1196,Chroma Case
Sep 11 2023 01: +0,2.671,2017,Chroma Case
Sep 12 2023 01: +0,2.756,1632,Chroma Case
Sep 13 2023 01: +0,2.729,1622,Chroma Case
Sep 14 2023 01: +0,2.718,1697,Chroma Case
Sep 15 2023 01: +0,2.801,2153,Chroma Case
Sep 16 2023 01: +0,2.788,1767,Chroma Case
Sep 17 2023 01: +0,2.8,1915,Chroma Case
Sep 18 2023 01: +0,2.804,2061,Chroma Case
Sep 19 2023 01: +0,2.803,1666,Chroma Case
Sep 20 2023 01: +0,2.78,1490,Chroma Case
Sep 21 2023 01: +0,2.729,1607,Chroma Case
Sep 22 2023 01: +0,2.744,1511,Chroma Case
Sep 23 2023 01: +0,2.8,1876,Chroma Case
Sep 24 2023 01: +0,2.765,1966,Chroma Case
Sep 25 2023 01: +0,2.76,1952,Chroma Case
Sep 26 2023 01: +0,2.752,3061,Chroma Case
Sep 27 2023 01: +0,2.733,3052,Chroma Case
Sep 28 2023 01: +0,2.892,4110,Chroma Case
Sep 29 2023 01: +0,2.912,3480,Chroma Case
Sep 30 2023 01: +0,2.954,3993,Chroma Case
Oct 01 2023 01: +0,2.86,3606,Chroma Case
Oct 02 2023 01: +0,2.996,3189,Chroma Case
Oct 03 2023 01: +0,2.953,2813,Chroma Case
Oct 04 2023 01: +0,2.932,2895,Chroma Case
Oct 05 2023 01: +0,2.974,3553,Chroma Case
Oct 06 2023 01: +0,2.969,2936,Chroma Case
Oct 07 2023 01: +0,2.955,3685,Chroma Case
Oct 08 2023 01: +0,2.935,3398,Chroma Case
Oct 09 2023 01: +0,2.925,2778,Chroma Case
Oct 10 2023 01: +0,2.933,2825,Chroma Case
Oct 11 2023 01: +0,2.942,2443,Chroma Case
Oct 12 2023 01: +0,2.952,2616,Chroma Case
Oct 13 2023 01: +0,2.983,3666,Chroma Case
Oct 14 2023 01: +0,2.926,3807,Chroma Case
Oct 15 2023 01: +0,2.942,3049,Chroma Case
Oct 16 2023 01: +0,2.938,2376,Chroma Case
Oct 17 2023 01: +0,2.973,2780,Chroma Case
Oct 18 2023 01: +0,2.961,2629,Chroma Case
Oct 19 2023 01: +0,2.98,2728,Chroma Case
Oct 20 2023 01: +0,3.025,2883,Chroma Case
Oct 21 2023 01: +0,3.048,3196,Chroma Case
Oct 22 2023 01: +0,3.035,2854,Chroma Case
Oct 23 2023 01: +0,3.039,2143,Chroma Case
Oct 24 2023 01: +0,3.106,2450,Chroma Case
Oct 25 2023 01: +0,3.058,2382,Chroma Case
Oct 26 2023 01: +0,3.035,1935,Chroma Case
Oct 27 2023 01: +0,3.034,2634,Chroma Case
Oct 28 2023 01: +0,2.993,2460,Chroma Case
Oct 29 2023 01: +0,2.92,2324,Chroma Case
Oct 30 2023 01: +0,2.873,2308,Chroma Case
Oct 31 2023 01: +0,2.976,1806,Chroma Case
Nov 01 2023 01: +0,2.872,1733,Chroma Case
Nov 02 2023 01: +0,2.893,2446,Chroma Case
Nov 03 2023 01: +0,2.898,2259,Chroma Case
Nov 04 2023 01: +0,2.912,2606,Chroma Case
Nov 05 2023 01: +0,2.878,1397,Chroma Case
Nov 06 2023 01: +0,2.895,1543,Chroma Case
Nov 07 2023 01: +0,2.884,1555,Chroma Case
Nov 08 2023 01: +0,2.837,1965,Chroma Case
Nov 09 2023 01: +0,2.882,1927,Chroma Case
Nov 10 2023 01: +0,2.834,1836,Chroma Case
Nov 11 2023 01: +0,2.832,1909,Chroma Case
Nov 12 2023 01: +0,2.773,1697,Chroma Case
Nov 13 2023 01: +0,2.725,1479,Chroma Case
Nov 14 2023 01: +0,2.733,1610,Chroma Case
Nov 15 2023 01: +0,2.593,2034,Chroma Case
Nov 16 2023 01: +0,2.614,2766,Chroma Case
Nov 17 2023 01: +0,2.51,1881,Chroma Case
Nov 18 2023 01: +0,2.497,2060,Chroma Case
Nov 19 2023 01: +0,2.516,1819,Chroma Case
Nov 20 2023 01: +0,2.497,1567,Chroma Case
Nov 21 2023 01: +0,2.48,1534,Chroma Case
Nov 22 2023 01: +0,2.343,2339,Chroma Case
Nov 23 2023 01: +0,2.299,1698,Chroma Case
Nov 24 2023 01: +0,2.394,1761,Chroma Case
Nov 25 2023 01: +0,2.421,1984,Chroma Case
Nov 26 2023 01: +0,2.387,1862,Chroma Case
Nov 27 2023 01: +0,2.372,1537,Chroma Case
Nov 28 2023 01: +0,2.332,1382,Chroma Case
Nov 29 2023 01: +0,2.421,1497,Chroma Case
Nov 30 2023 01: +0,2.518,1620,Chroma Case
Dec 01 2023 01: +0,2.552,1516,Chroma Case
Dec 02 2023 01: +0,2.562,1697,Chroma Case
Dec 03 2023 01: +0,2.577,1779,Chroma Case
Dec 04 2023 01: +0,2.597,1392,Chroma Case
Dec 05 2023 01: +0,2.608,1199,Chroma Case
Dec 06 2023 01: +0,2.528,1015,Chroma Case
Dec 07 2023 01: +0,2.525,1336,Chroma Case
Dec 08 2023 01: +0,2.538,1456,Chroma Case
Dec 09 2023 01: +0,2.586,1683,Chroma Case
Dec 10 2023 01: +0,2.573,1377,Chroma Case
Dec 11 2023 01: +0,2.532,1061,Chroma Case
Dec 12 2023 01: +0,2.602,1238,Chroma Case
Dec 13 2023 01: +0,2.559,1631,Chroma Case
Dec 14 2023 01: +0,2.515,1769,Chroma Case
Dec 15 2023 01: +0,2.599,1777,Chroma Case
Dec 16 2023 01: +0,2.601,1395,Chroma Case
Dec 17 2023 01: +0,2.597,1508,Chroma Case
Dec 18 2023 01: +0,2.517,1221,Chroma Case
Dec 19 2023 01: +0,2.566,959,Chroma Case
Dec 20 2023 01: +0,2.517,1205,Chroma Case
Dec 21 2023 01: +0,2.493,1512,Chroma Case
Dec 22 2023 01: +0,2.46,2035,Chroma Case
Dec 23 2023 01: +0,2.486,1473,Chroma Case
Dec 24 2023 01: +0,2.523,1581,Chroma Case
Dec 25 2023 01: +0,2.564,1877,Chroma Case
Dec 26 2023 01: +0,2.616,1778,Chroma Case
Dec 27 2023 01: +0,2.56,1491,Chroma Case
Dec 28 2023 01: +0,2.506,1286,Chroma Case
Dec 29 2023 01: +0,2.573,1434,Chroma Case
Dec 30 2023 01: +0,2.604,1604,Chroma Case
Dec 31 2023 01: +0,2.598,1320,Chroma Case
Jan 01 2024 01: +0,2.58,1440,Chroma Case
Jan 02 2024 01: +0,2.482,1338,Chroma Case
Jan 03 2024 01: +0,2.499,1534,Chroma Case
Jan 04 2024 01: +0,2.489,1488,Chroma Case
Jan 05 2024 01: +0,2.539,1168,Chroma Case
Jan 06 2024 01: +0,2.621,1179,Chroma Case
Jan 07 2024 01: +0,2.611,1364,Chroma Case
Jan 08 2024 01: +0,2.637,1614,Chroma Case
Jan 09 2024 01: +0,2.647,888,Chroma Case
Jan 10 2024 01: +0,2.633,1050,Chroma Case
Jan 11 2024 01: +0,2.666,1025,Chroma Case
Jan 12 2024 01: +0,2.684,1359,Chroma Case
Jan 13 2024 01: +0,2.641,1345,Chroma Case
Jan 14 2024 01: +0,2.643,1088,Chroma Case
Jan 15 2024 01: +0,2.682,1096,Chroma Case
Jan 16 2024 01: +0,2.567,796,Chroma Case
Jan 17 2024 01: +0,2.518,1033,Chroma Case
Jan 18 2024 01: +0,2.537,1283,Chroma Case
Jan 19 2024 01: +0,2.543,1597,Chroma Case
Jan 20 2024 01: +0,2.551,1545,Chroma Case
Jan 21 2024 01: +0,2.526,1326,Chroma Case
Jan 22 2024 01: +0,2.45,1680,Chroma Case
Jan 23 2024 01: +0,2.416,1134,Chroma Case
Jan 24 2024 01: +0,2.333,1007,Chroma Case
Jan 25 2024 01: +0,2.325,1097,Chroma Case
Jan 26 2024 01: +0,2.339,1263,Chroma Case
Jan 27 2024 01: +0,2.381,1379,Chroma Case
Jan 28 2024 01: +0,2.32,968,Chroma Case
Jan 29 2024 01: +0,2.215,1010,Chroma Case
Jan 30 2024 01: +0,2.313,1226,Chroma Case
Jan 31 2024 01: +0,2.292,1089,Chroma Case
Feb 01 2024 01: +0,2.303,1209,Chroma Case
Feb 02 2024 01: +0,2.438,1993,Chroma Case
Feb 03 2024 01: +0,2.479,1335,Chroma Case
Feb 04 2024 01: +0,2.469,1367,Chroma Case
Feb 05 2024 01: +0,2.502,1180,Chroma Case
Feb 06 2024 01: +0,2.495,929,Chroma Case
Feb 07 2024 01: +0,2.36,1306,Chroma Case
Feb 08 2024 01: +0,2.326,1371,Chroma Case
Feb 09 2024 01: +0,2.296,1999,Chroma Case
Feb 10 2024 01: +0,2.315,2342,Chroma Case
Feb 11 2024 01: +0,2.252,1533,Chroma Case
Feb 12 2024 01: +0,2.28,1445,Chroma Case
Feb 13 2024 01: +0,2.374,1352,Chroma Case
Feb 14 2024 01: +0,2.341,1421,Chroma Case
Feb 15 2024 01: +0,2.352,1201,Chroma Case
Feb 16 2024 01: +0,2.336,1114,Chroma Case
Feb 17 2024 01: +0,2.346,1843,Chroma Case
Feb 18 2024 01: +0,2.309,1468,Chroma Case
Feb 19 2024 01: +0,2.224,1129,Chroma Case
Feb 20 2024 01: +0,2.213,1522,Chroma Case
Feb 21 2024 01: +0,2.199,1174,Chroma Case
Feb 22 2024 01: +0,2.204,1208,Chroma Case
Feb 23 2024 01: +0,2.194,1607,Chroma Case
Feb 24 2024 01: +0,2.328,1628,Chroma Case
Feb 25 2024 01: +0,2.284,1460,Chroma Case
Feb 26 2024 01: +0,2.303,1281,Chroma Case
Feb 27 2024 01: +0,2.289,1190,Chroma Case
Feb 28 2024 01: +0,2.31,1089,Chroma Case
Feb 29 2024 01: +0,2.34,1540,Chroma Case
Mar 01 2024 01: +0,2.39,1724,Chroma Case
Mar 02 2024 01: +0,2.396,1468,Chroma Case
Mar 03 2024 01: +0,2.406,1780,Chroma Case
Mar 04 2024 01: +0,2.459,1354,Chroma Case
Mar 05 2024 01: +0,2.466,1231,Chroma Case
Mar 06 2024 01: +0,2.481,1388,Chroma Case
Mar 07 2024 01: +0,2.488,1543,Chroma Case
Mar 08 2024 01: +0,2.513,1263,Chroma Case
Mar 09 2024 01: +0,2.544,1955,Chroma Case
Mar 10 2024 01: +0,2.505,1422,Chroma Case
Mar 11 2024 01: +0,2.488,1027,Chroma Case
Mar 12 2024 01: +0,2.464,1323,Chroma Case
Mar 13 2024 01: +0,2.359,885,Chroma Case
Mar 14 2024 01: +0,2.355,1816,Chroma Case
Mar 15 2024 01: +0,2.272,1522,Chroma Case
Mar 16 2024 01: +0,2.302,1600,Chroma Case
Mar 17 2024 01: +0,2.317,1381,Chroma Case
Mar 18 2024 01: +0,2.31,895,Chroma Case
Mar 19 2024 01: +0,2.306,999,Chroma Case
Mar 20 2024 01: +0,2.291,1180,Chroma Case
Mar 21 2024 01: +0,2.21,1016,Chroma Case
Mar 22 2024 01: +0,2.376,1612,Chroma Case
Mar 23 2024 01: +0,2.414,1301,Chroma Case
Mar 24 2024 01: +0,2.428,1203,Chroma Case
Mar 25 2024 01: +0,2.432,1308,Chroma Case
Mar 26 2024 01: +0,2.417,792,Chroma Case
Mar 27 2024 01: +0,2.45,1343,Chroma Case
Mar 28 2024 01: +0,2.463,1173,Chroma Case
Mar 29 2024 01: +0,2.442,1136,Chroma Case
Mar 30 2024 01: +0,2.514,1578,Chroma Case
Mar 31 2024 01: +0,2.505,1131,Chroma Case
Apr 01 2024 01: +0,2.554,1456,Chroma Case
Apr 02 2024 01: +0,2.549,839,Chroma Case
Apr 03 2024 01: +0,2.568,1319,Chroma Case
Apr 04 2024 01: +0,2.599,1093,Chroma Case
Apr 05 2024 01: +0,2.624,2009,Chroma Case
Apr 06 2024 01: +0,2.659,1816,Chroma Case
Apr 07 2024 01: +0,2.705,1577,Chroma Case
Apr 08 2024 01: +0,2.726,1352,Chroma Case
Apr 09 2024 01: +0,2.725,1131,Chroma Case
Apr 10 2024 01: +0,2.655,1489,Chroma Case
Apr 11 2024 01: +0,2.636,1284,Chroma Case
Apr 12 2024 01: +0,2.75,1200,Chroma Case
Apr 13 2024 01: +0,2.792,1623,Chroma Case
Apr 14 2024 01: +0,2.785,1539,Chroma Case
Apr 15 2024 01: +0,2.819,1174,Chroma Case
Apr 16 2024 01: +0,2.724,841,Chroma Case
Apr 17 2024 01: +0,2.768,1383,Chroma Case
Apr 18 2024 01: +0,2.721,1164,Chroma Case
Apr 19 2024 01: +0,2.691,1536,Chroma Case
Apr 20 2024 01: +0,2.717,1983,Chroma Case
Apr 21 2024 01: +0,2.734,994,Chroma Case
Apr 22 2024 01: +0,2.639,980,Chroma Case
Apr 23 2024 01: +0,2.693,727,Chroma Case
Apr 24 2024 01: +0,2.614,740,Chroma Case
Apr 25 2024 01: +0,2.704,1019,Chroma Case
Apr 26 2024 01: +0,2.622,1102,Chroma Case
Apr 27 2024 01: +0,2.66,1152,Chroma Case
Apr 28 2024 01: +0,2.678,990,Chroma Case
Apr 29 2024 01: +0,2.63,1418,Chroma Case
Apr 30 2024 01: +0,2.639,1243,Chroma Case
May 01 2024 01: +0,2.623,1534,Chroma Case
May 02 2024 01: +0,2.653,1222,Chroma Case
May 03 2024 01: +0,2.634,1223,Chroma Case
May 04 2024 01: +0,2.752,1710,Chroma Case
May 05 2024 01: +0,2.759,1223,Chroma Case
May 06 2024 01: +0,2.798,830,Chroma Case
May 07 2024 01: +0,2.779,894,Chroma Case
May 08 2024 01: +0,2.799,1138,Chroma Case
May 09 2024 01: +0,2.81,1270,Chroma Case
May 10 2024 01: +0,2.807,942,Chroma Case
May 11 2024 01: +0,2.794,1175,Chroma Case
May 12 2024 01: +0,2.876,1211,Chroma Case
May 13 2024 01: +0,2.874,899,Chroma Case
May 14 2024 01: +0,2.86,777,Chroma Case
May 15 2024 01: +0,2.791,1044,Chroma Case
May 16 2024 01: +0,2.899,1104,Chroma Case
May 17 2024 01: +0,2.789,960,Chroma Case
May 18 2024 01: +0,2.797,1362,Chroma Case
May 19 2024 01: +0,2.718,952,Chroma Case
May 20 2024 01: +0,2.712,1026,Chroma Case
May 21 2024 01: +0,2.744,620,Chroma Case
May 22 2024 01: +0,2.67,703,Chroma Case
May 23 2024 01: +0,2.69,969,Chroma Case
May 24 2024 01: +0,2.706,983,Chroma Case
May 25 2024 01: +0,2.758,1014,Chroma Case
May 26 2024 01: +0,2.825,1326,Chroma Case
May 27 2024 01: +0,2.795,948,Chroma Case
May 28 2024 01: +0,2.841,1286,Chroma Case
May 29 2024 01: +0,2.751,814,Chroma Case
May 30 2024 01: +0,2.83,921,Chroma Case
May 31 2024 01: +0,2.934,1425,Chroma Case
Jun 01 2024 01: +0,2.954,1463,Chroma Case
Jun 02 2024 01: +0,2.866,828,Chroma Case
Jun 03 2024 01: +0,2.935,998,Chroma Case
Jun 04 2024 01: +0,2.916,892,Chroma Case
Jun 05 2024 01: +0,2.881,1183,Chroma Case
Jun 06 2024 01: +0,2.942,1019,Chroma Case
Jun 07 2024 01: +0,2.947,866,Chroma Case
Jun 08 2024 01: +0,2.881,1122,Chroma Case
Jun 09 2024 01: +0,2.893,937,Chroma Case
Jun 10 2024 01: +0,2.898,1090,Chroma Case
Jun 11 2024 01: +0,2.857,700,Chroma Case
Jun 12 2024 01: +0,2.924,1010,Chroma Case
Jun 13 2024 01: +0,3.042,1837,Chroma Case
Jun 14 2024 01: +0,2.995,804,Chroma Case
Jun 15 2024 01: +0,3.023,1564,Chroma Case
Jun 16 2024 01: +0,3.004,939,Chroma Case
Jun 17 2024 01: +0,2.855,645,Chroma Case
Jun 18 2024 01: +0,2.862,724,Chroma Case
Jun 19 2024 01: +0,3.001,1376,Chroma Case
Jun 20 2024 01: +0,2.817,615,Chroma Case
Jun 21 2024 01: +0,2.813,909,Chroma Case
Jun 22 2024 01: +0,2.856,843,Chroma Case
Jun 23 2024 01: +0,2.88,779,Chroma Case
Jun 24 2024 01: +0,2.815,494,Chroma Case
Jun 25 2024 01: +0,2.85,523,Chroma Case
Jun 26 2024 01: +0,2.894,1105,Chroma Case
Jun 27 2024 01: +0,2.818,960,Chroma Case
Jun 28 2024 01: +0,2.78,1238,Chroma Case
Jun 29 2024 01: +0,2.848,1389,Chroma Case
Jun 30 2024 01: +0,2.795,1076,Chroma Case
Jul 01 2024 01: +0,2.832,1092,Chroma Case
Jul 02 2024 01: +0,2.818,740,Chroma Case
Jul 03 2024 01: +0,2.793,1180,Chroma Case
Jul 04 2024 01: +0,2.844,1143,Chroma Case
Jul 05 2024 01: +0,2.855,1389,Chroma Case
Jul 06 2024 01: +0,2.856,1044,Chroma Case
Jul 07 2024 01: +0,2.865,1244,Chroma Case
Jul 08 2024 01: +0,2.88,1079,Chroma Case
Jul 09 2024 01: +0,2.819,792,Chroma Case
Jul 10 2024 01: +0,2.789,1159,Chroma Case
Jul 11 2024 01: +0,2.752,935,Chroma Case
Jul 12 2024 01: +0,2.866,1227,Chroma Case
Jul 13 2024 01: +0,2.9,1146,Chroma Case
Jul 14 2024 01: +0,2.867,860,Chroma Case
Jul 15 2024 01: +0,2.87,670,Chroma Case
Jul 16 2024 01: +0,2.906,819,Chroma Case
Jul 17 2024 01: +0,2.89,1098,Chroma Case
Jul 18 2024 01: +0,2.924,708,Chroma Case
Jul 19 2024 01: +0,2.926,1020,Chroma Case
Jul 20 2024 01: +0,2.929,1696,Chroma Case
Jul 21 2024 01: +0,2.931,967,Chroma Case
Jul 22 2024 01: +0,2.892,744,Chroma Case
Jul 23 2024 01: +0,2.953,697,Chroma Case
Jul 24 2024 01: +0,2.929,811,Chroma Case
Jul 25 2024 01: +0,2.941,1318,Chroma Case
Jul 26 2024 01: +0,3.014,1343,Chroma Case
Jul 27 2024 01: +0,2.972,1197,Chroma Case
Jul 28 2024 01: +0,2.954,854,Chroma Case
Jul 29 2024 01: +0,2.949,994,Chroma Case
Jul 30 2024 01: +0,2.976,720,Chroma Case
Jul 31 2024 01: +0,2.905,604,Chroma Case
Aug 01 2024 01: +0,2.99,985,Chroma Case
Aug 02 2024 01: +0,3.033,1386,Chroma Case
Aug 03 2024 01: +0,3.027,1024,Chroma Case
Aug 04 2024 01: +0,3.039,1129,Chroma Case
Aug 05 2024 01: +0,3.092,850,Chroma Case
Aug 06 2024 01: +0,3.132,1293,Chroma Case
Aug 07 2024 01: +0,3.114,1189,Chroma Case
Aug 08 2024 01: +0,3.052,903,Chroma Case
Aug 09 2024 01: +0,3.067,972,Chroma Case
Aug 10 2024 01: +0,3.056,830,Chroma Case
Aug 11 2024 01: +0,3.072,850,Chroma Case
Aug 12 2024 01: +0,3.163,938,Chroma Case
Aug 13 2024 01: +0,3.15,1019,Chroma Case
Aug 14 2024 01: +0,3.146,987,Chroma Case
Aug 15 2024 01: +0,3.161,854,Chroma Case
Aug 16 2024 01: +0,3.23,1259,Chroma Case
Aug 17 2024 01: +0,3.246,859,Chroma Case
Aug 18 2024 01: +0,3.229,924,Chroma Case
Aug 19 2024 01: +0,3.05,1006,Chroma Case
Aug 20 2024 01: +0,3.06,1192,Chroma Case
Aug 21 2024 01: +0,3.089,912,Chroma Case
Aug 22 2024 01: +0,3.14,1089,Chroma Case
Aug 23 2024 01: +0,3.09,885,Chroma Case
Aug 24 2024 01: +0,3.075,771,Chroma Case
Aug 25 2024 01: +0,3.232,933,Chroma Case
Aug 26 2024 01: +0,3.257,1018,Chroma Case
Aug 27 2024 01: +0,3.137,731,Chroma Case
Aug 28 2024 01: +0,3.102,704,Chroma Case
Aug 29 2024 01: +0,3.227,1188,Chroma Case
Aug 30 2024 01: +0,3.198,953,Chroma Case
Aug 31 2024 01: +0,3.167,1162,Chroma Case
Sep 01 2024 01: +0,3.213,1104,Chroma Case
Sep 02 2024 01: +0,3.254,1179,Chroma Case
Sep 03 2024 01: +0,3.246,753,Chroma Case
Sep 04 2024 01: +0,3.191,815,Chroma Case
Sep 05 2024 01: +0,3.25,999,Chroma Case
Sep 06 2024 01: +0,3.302,895,Chroma Case
Sep 07 2024 01: +0,3.331,935,Chroma Case
Sep 08 2024 01: +0,3.312,708,Chroma Case
Sep 09 2024 01: +0,3.344,812,Chroma Case
Sep 10 2024 01: +0,3.332,821,Chroma Case
Sep 11 2024 01: +0,3.336,904,Chroma Case
Sep 12 2024 01: +0,3.314,930,Chroma Case
Sep 13 2024 01: +0,3.358,1001,Chroma Case
Sep 14 2024 01: +0,3.367,1826,Chroma Case
Sep 15 2024 01: +0,3.35,678,Chroma Case
Sep 16 2024 01: +0,3.28,970,Chroma Case
Sep 17 2024 01: +0,3.274,839,Chroma Case
Sep 18 2024 01: +0,3.275,946,Chroma Case
Sep 19 2024 01: +0,3.221,955,Chroma Case
Sep 20 2024 01: +0,3.212,1211,Chroma Case
Sep 21 2024 01: +0,3.291,1289,Chroma Case
Sep 22 2024 01: +0,3.257,827,Chroma Case
Sep 23 2024 01: +0,3.252,756,Chroma Case
Sep 24 2024 01: +0,3.249,623,Chroma Case
Sep 25 2024 01: +0,3.175,1077,Chroma Case
Sep 26 2024 01: +0,3.19,1783,Chroma Case
Sep 27 2024 01: +0,3.24,1029,Chroma Case
Sep 28 2024 01: +0,3.287,890,Chroma Case
Sep 29 2024 01: +0,3.366,1275,Chroma Case
Sep 30 2024 01: +0,3.317,831,Chroma Case
Oct 01 2024 01: +0,3.359,824,Chroma Case
Oct 02 2024 01: +0,3.218,938,Chroma Case
Oct 03 2024 01: +0,2.997,1257,Chroma Case
Oct 04 2024 01: +0,2.978,679,Chroma Case
Oct 05 2024 01: +0,3.007,878,Chroma Case
Oct 06 2024 01: +0,2.976,643,Chroma Case
Oct 07 2024 01: +0,2.996,693,Chroma Case
Oct 08 2024 01: +0,3.017,611,Chroma Case
Oct 09 2024 01: +0,3.055,654,Chroma Case
Oct 10 2024 01: +0,3.028,632,Chroma Case
Oct 11 2024 01: +0,3.005,742,Chroma Case
Oct 12 2024 01: +0,3.046,787,Chroma Case
Oct 13 2024 01: +0,3.047,953,Chroma Case
Oct 14 2024 01: +0,3.158,1049,Chroma Case
Oct 15 2024 01: +0,3.216,948,Chroma Case
Oct 16 2024 01: +0,3.135,883,Chroma Case
Oct 17 2024 01: +0,3.213,950,Chroma Case
Oct 18 2024 01: +0,3.184,955,Chroma Case
Oct 19 2024 01: +0,3.187,784,Chroma Case
Oct 20 2024 01: +0,3.194,959,Chroma Case
Oct 21 2024 01: +0,3.15,896,Chroma Case
Oct 22 2024 01: +0,3.167,1015,Chroma Case
Oct 23 2024 01: +0,3.153,895,Chroma Case
Oct 24 2024 01: +0,3.248,1325,Chroma Case
Oct 25 2024 01: +0,3.167,875,Chroma Case
Oct 26 2024 01: +0,3.208,841,Chroma Case
Oct 27 2024 01: +0,3.163,861,Chroma Case
Oct 28 2024 01: +0,3.206,691,Chroma Case
Oct 29 2024 01: +0,3.24,659,Chroma Case
Oct 30 2024 01: +0,3.171,658,Chroma Case
Oct 31 2024 01: +0,3.208,868,Chroma Case
Nov 01 2024 01: +0,3.274,1031,Chroma Case
Nov 02 2024 01: +0,3.223,797,Chroma Case
Nov 03 2024 01: +0,3.198,839,Chroma Case
Nov 04 2024 01: +0,3.188,613,Chroma Case
Nov 05 2024 01: +0,3.204,672,Chroma Case
Nov 06 2024 01: +0,3.171,599,Chroma Case
Nov 07 2024 01: +0,3.131,592,Chroma Case
Nov 08 2024 01: +0,3.274,1282,Chroma Case
Nov 09 2024 01: +0,3.227,1099,Chroma Case
Nov 10 2024 01: +0,3.214,851,Chroma Case
Nov 11 2024 01: +0,3.154,721,Chroma Case
Nov 12 2024 01: +0,3.135,686,Chroma Case
Nov 13 2024 01: +0,3.168,691,Chroma Case
Nov 14 2024 01: +0,3.184,773,Chroma Case
Nov 15 2024 01: +0,3.201,734,Chroma Case
Nov 16 2024 01: +0,3.193,911,Chroma Case
Nov 17 2024 01: +0,3.171,839,Chroma Case
Nov 18 2024 01: +0,3.146,826,Chroma Case
Nov 19 2024 01: +0,3.165,921,Chroma Case
Nov 20 2024 01: +0,3.177,962,Chroma Case
Nov 21 2024 01: +0,3.136,741,Chroma Case
Nov 22 2024 01: +0,3.171,1286,Chroma Case
Nov 23 2024 01: +0,3.117,956,Chroma Case
Nov 24 2024 01: +0,3.108,810,Chroma Case
Nov 25 2024 01: +0,3.123,533,Chroma Case
Nov 26 2024 01: +0,3.067,883,Chroma Case
Nov 27 2024 01: +0,3.096,1204,Chroma Case
Nov 28 2024 01: +0,3.08,1197,Chroma Case
